;autor;contenido;derecho;fecha;fechaPublicacion;idPeriodico;imagen;palabrasClaves;periodico;seccion;subtitular;titular;url
10;AFP;['San Salvador.-La Alta Comisionada de la ONU para los Derechos Humanos, Michelle Bachelet, pidió este miércoles al Congreso de El Salvador no aprobar un proyecto de ley para amnistiar a los responsables de crímenes cometidos durante la guerra civil (1980-1992).', ''Si esta ley se aprueba, se amnistiaría a responsables de crímenes de guerra y delitos de lesa humanidad, se vulneraría el derecho de las víctimas a la justicia y la reparación, y eso sería un grave revés para El Salvador', señaló la ex presidenta chilena en un comunicado, acotó AFP.', 'El texto fue publicado en su cuenta de la red Twitter por la oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos en Centroamérica.', 'Una comisión del Congreso salvadoreño estudia la aprobación de una ley de reconciliación que conceda 'amnistía amplia, absoluta e incondicional' a las personas que hayan participado en delitos de guerra entre 1980 y 1992, independientemente del sector al que hubieran pertenecido, como ser el Ejército, la guerrilla o los denominados 'escuadrones de la muerte'.', 'El gobierno y la entonces guerrilla del Frente Farabundo Martí para la Liberación Nacional, bajo la mediación de la ONU, firmaron el 16 de enero de 1992 los acuerdos de paz que acabaron con el conflicto de 12 años que dejó más de 75.000 muertos, 7.000 desaparecidos y cuantiosas pérdidas económicas.', 'Con el fin de la guerra, todo clamor de justicia chocó durante 24 años con la ley de amnistía de 1993, la cual fue declarada violatoria de la Carta Magna por la Sala de lo Constitucional de la Corte Suprema de Justicia, en julio de 2016.', 'Tras la declaración de inconstitucionalidad, familiares de víctimas de graves violaciones a los derechos humanos durante el conflicto, iniciaron procesos judiciales para buscar la verdad, el castigo de culpables y una reparación.', 'Bachelet advirtió que la aprobación de una nueva amnistía otorgaría 'impunidad a los autores de delitos muy graves' y de paso 'aumentaría la probabilidad de que esos hechos se repitiesen'.', ''Exhorto a los legisladores a que aprovechen la oportunidad histórica de crear condiciones para la reconciliación, mediante la aprobación de una ley que permita la justicia, la verdad, la reparación y las garantías de no repetición en beneficio de las víctimas', añadió la funcionaria chilena.'];1.2;06/03/2019;06/03/2019 05:00 pm;34931;http://mmedia.eluniversal.com/17961/elsalvador-derechos-onu-ddhh-conflicto-militares-congreso-leyes-bachelet-19205.jpg;NO_TIENE;EU;internacional;Bachelet, Alta Comisionada de la ONU para los Derechos Humanos, solicitó al Congreso de El Salvador declinar dicho proyecto, ya que le otorgaría 'impunidad a los autores de delitos muy graves';Alta comisionada de ONU pide a El Salvador no amnistiar crímenes de guerra;http://www.eluniversal.com/internacional/34931/alta-comisionada-de-onu-pide-a-el-salvador-no-amnistiar-crimenes-de-guerra
11;AFP;['Argel, Argelia.- Las', ', cuyo bando empieza a presentar fisuras.', 'Las elecciones presidenciales tendrán lugar 'conforme a la Constitución, en las condiciones requeridas de transparencia, serenidad y calma', afirmó el ministro argelino de Relaciones Exteriores, Abdelkader Messahel, al margen de un consejo ministerial de la Liga Árabe, en El Cairo, destacó AFP.', 'Esta organización enviará una misión de observadores a Argelia con ocasión de los comicios, indicó su secretario general.', 'En la misma línea se expresó este miércoles el jefe del Estado Mayor del Ejército argelino, el general Ahmed Gaid Salah, también viceministro de Defensa, quien subrayó la 'solidez' de los 'vínculos nobles y sinceros' del Ejército con el pueblo, y que éste y las fuerzas de seguridad garantizarán que los comicios se celebren 'en un clima de serenidad, calma y estabilidad'.', 'Primeras divisiones aparentes', 'El martes, sin mencionar el actual movimiento de protesta, Gaid Salah denunció a quienes 'quieren llevar' a Argelia a los años de la guerra civil (1992-2002) y recordó que el ejército sigue siendo el 'garante de la estabilidad y de la seguridad' del país.', 'Aún así, la homogeneidad del bando de apoyos de Buteflika frente a la contestación pareció empezar a romperse lentamente en los últimos días.', 'En un comunicado, la potente Organización Nacional de los Muyahidín (ONM, que reagrupa a antiguos combatientes de la guerra de la independencia), tradicional apoyo de Buteflika, aportó un apoyo inesperado a la movilización.', 'La ONM denunció en un comunicado unas instituciones 'que no están a la altura de las aspiraciones del pueblo' y 'una alianza contra natura entre miembros influyentes del poder' y personas 'a las que se les abrieron las puertas para que echaran mano del dinero público'.', 'Varias ramas locales o sindicatos afiliados a la Unión General de Trabajadores Argelinos (UGTA) también apoyaron a los manifestantes, desmarcándose del líder de la central sindical, Abdelmadjid Sidi Said, baluarte del jefe del Estado.', 'El lunes, Sid Ahmed Ferruji, exministro y diputado del Frente de Liberación Nacional (FLN) anunció su dimisión y su salida del partido, del que es presidente Buteflika.', 'También se anunciaron dimisiones dentro del Foro de los empresarios, la patronal dirigida por Ali Haddad, un próximo al clan de Buteflika, según varios medios.', 'Por otro lado, este miércoles también presentó su dimisión el director de campaña del candidato Ali Ghediri, Mokran Ait Larbi, activista por los derechos humanos, 'para seguir siendo activo entre las argelinas y los argelinos que luchan al servicio de nuestro país', según dijo.', 'El próximo día manifestaciones anunciado será el próximo viernes. Aunque este miércoles no se celebraron protestas, la capital seguía custodiada por un importante dispositivo policial.', 'En tanto, Buteflika sigue hospitalizado en Suiza desde hace más de diez días para unos 'exámenes médicos periódicos', según las autoridades, y todavía no se ha anunciado ninguna fecha para su regreso.', 'A sus 82 años, el presidente padece las secuelas de un accidente vascular cerebral que sufrió en 2013. Desde entonces, permanece afásico y sus apariciones públicas son muy inusuales.'];1.2;06/03/2019;06/03/2019 04:39 pm;34937;http://mmedia.eluniversal.com/17961/argelia-19214.jpg;NO_TIENE;EU;internacional;A sus 82 años, el presidente Buteflika  padece las secuelas de un accidente vascular cerebral que sufrió en 2013. Desde entonces, permanece afásico y sus apariciones públicas son muy inusuales.;Gobierno de Argelia comienza a preparar las elecciones presidenciales;http://www.eluniversal.com/internacional/34937/gobierno-de-argelia-comienza-a-preparar-las-elecciones-presidenciales
12;AFP;['Washington.- El', 'Trump matizó que aún 'es demasiado pronto para ver' si esa información es verdad, reveló AFP.', 'Los mandatarios de Estados Unidos y Corea del Norte mantuvieron la semana pasada una segunda cumbre para discutir la desnuclearización del régimen de Pyongyang, pero la reunión acabó abruptamente sin acuerdo.', 'Los investigadores dicen que la reconstrucción de la instalación en cuestión ha estado en marcha desde la cumbre y podría haber comenzado antes de la reunión celebrada en Hanoi, Vietnam.', ''Esta instalación estuvo inactiva desde agosto de 2018, lo que indica que la actividad actual es deliberada y con un propósito', dijeron los investigadores del Centro de Estudios Estratégicos e Internacionales (CSIS) con sede en Washington.', 'Los investigadores aseguraron que la actividad podría tener la intención de 'demostrar una resolución frente al rechazo de Estados Unidos' a la solicitud de Corea del Norte de una reducción de las sanciones a cambio de cierto desmantelamiento de la infraestructura de armas nucleares.', 'Kim aceptó cerrar el sitio de prueba de misiles Sohae en una cumbre con el presidente de Corea del Sur, Moon Jae-in, en Pyongyang, como parte de las medidas de fomento de la confianza.', 'En agosto, las imágenes satelitales sugirieron que los trabajadores ya estaban desmantelando un puesto de pruebas en las instalaciones.', 'Pero el CSIS dijo que la actividad en la estación de lanzamiento de Sohae, desde donde Pyongyang lanzó satélites en 2012 y 2016, era 'evidente'.'];1.1;06/03/2019;06/03/2019 04:27 pm;34936;http://mmedia.eluniversal.com/17961/donald-trump-19213.jpg;NO_TIENE;EU;internacional;Los investigadores dicen que la reconstrucción de la instalación en cuestión ha estado en marcha desde la cumbre y podría haber comenzado antes de la reunión celebrada en Hanoi, Vietnam.;Trump decepcionado si Norcorea sigue adelante con plan atómico;http://www.eluniversal.com/internacional/34936/trump-decepcionado-si-norcorea-sigue-adelante-con-plan-atomico
13;AFP;['Washington.-xa0Estados Unidos (EEUU) exigió este miércoles la 'liberación inmediata' del periodista estadounidense Cody Weddle, colaborador de varios medios norteamericanos, detenido en Caracas por integrantes de la contrainteligencia militar (Dgcim) del Gobierno del presidente, Nicolás Maduro, según denunciaron asociaciones de prensa, reseñó AFP.', ''El Departamento de Estado está al tanto y profundamente preocupado por los reportes de que otro periodista estadounidense ha sido detenido en Venezuela por Maduro, que prefiere reprimir la verdad en lugar de enfrentarla. Ser periodista no es un delito. Exigimos la liberación inmediata del periodista, ileso', dijo en Twitter la subsecretaria de Estado de EEUU para Asuntos del Hemisferio Occidental, Kimberly Breier.'];1.2;06/03/2019;06/03/2019 03:50 pm;34928;http://mmedia.eluniversal.com/17961/subsecretaria-de-estado-de-estados-unidos-para-asuntos-del-hemisferio-occidental-kimberly-breier-19210.jpg?fbclid=IwAR3Kbn8eJF9VLZyBXINIXsEnv_uUUHv6jlp2mJdy_NmqWZXK9op0-XjYDJM;NO_TIENE;EU;politica;La subsecretaria de Estado de EEUU, Kimberly Breier, dijo que el Departamento de Estado está 'profundamente preocupado' por los reportes de que otro periodista estadounidense ha sido detenido;EEUU exige la 'liberación inmediata' del periodista estadounidense detenido en Venezuela;http://www.eluniversal.com/politica/34928/eeuu-exige-la-liberacion-inmediata-del-periodista-estadounidense-detenido-en-venezuela
14;AFP;['Washington.-El emisario de Estados Unidos para Corea del Norte,', 'El diplomático mantendrá reuniones separadas con el representante especial de Seúl, Lee Do Hoon, y con el enviado japonés Kenji Kanasugi.xa0También se prevé una reunión entre los tres, dijo un funcionario del departamento de Estado estadounidense, informó AFP.', 'En su segunda cumbre a fines de febrero en Vietnam, Donald Trump y Kim Jong Un no lograron alcanzar un acuerdo sobre la desnuclearización de Corea del Norte, ni sobre la cuestión del levantamiento de las sanciones económicas que exigía el líder norcoreano.', 'Ambas partes dijeron que querían continuar el diálogo, pero no se fijaron nuevos encuentros.', 'Si bien el futuro del inédito proceso de reconciliación iniciado por los dos líderes el año pasado está en suspenso, expertos estadounidenses informaron, basándose en imágenes de satélite, que Corea del Norte parece haber comenzado la 'rápida reconstrucción' del sitio de lanzamiento de cohetes de Sohae.', 'El régimen norcoreano se había comprometido a cerrarlo y había comenzado a desmantelarlo. Consultado el miércoles, el departamento de Estado se negó a hacer comentarios invocando la confidencialidad de la información de los servicios de inteligencia.'];1.2;06/03/2019;06/03/2019 03:25 pm;34896;http://mmedia.eluniversal.com/17961/el-emisario-de-estados-unidos-para-corea-del-norte-stephen-biegun-19173.jpg;NO_TIENE;EU;internacional;Esta reunión ocurre en momentos en los que Pyongyang parece haber comenzado la 'rápida reconstrucción' del sitio de lanzamiento de cohetes de Sohae;Emisario de EEUU para Corea del Norte se reúne con homólogos japonés y surcoreano;http://www.eluniversal.com/internacional/34896/emisario-de-eeuu-para-corea-del-norte-se-reune-con-homologos-japones-y-surcoreano
15;AP;['La fundación detrás del Premio Nobel de Literatura dijo el martes que los ganadores del prestigioso premio para la edición 2019 y la aplazada 2018 serán anunciados en octubre por la Academia Sueca, señalando que la organización sacudida por el escándalo se ha reformado y recuperado su fiabilidad.', 'La Fundación Nobel había advertido que otro grupo podría ser elegido para entregar el premio si la academia no mejoraba su afectada imagen. nnSin embargo, 'cree que los pasos que la Academia Sueca ha tomado y pretende tomar crearán buenas oportunidades para restaurar la confianza en la academia como una institución que otorga premios', señaló en un comunicado.', 'Indicó que se han implementado 'varios cambios importantes', incluyendo hacer posible para los miembros renunciar, la elección de nuevos miembros y la salida de otro integrante, lo que significa que 'la academia ya no incluye a miembros que sean sujetos a un conflicto de interés o investigaciones penales'.', 'La fundación dijo que 'tomará tiempo restaurar la confianza', pero agregó que 'los prerrequisitos para que esto ocurra se han cumplido'.', 'El premio de literatura fue cancelado el año pasado tras un éxodo masivo en la exclusiva Academia Sueca por un escándalo de abuso sexual.', 'Jean-Claude Arnault, esposo de una exintegrante de la academia, fue sentenciado el año pasado por dos violaciones ocurridas en 2011. Supuestamente Arnault también filtró el nombre de los ganadores del Nobel de Literatura en siete ocasiones.', 'La academia anunció en mayo del año pasado que el premio no sería entregado en 2018 'en vista de la reducida academia actual y la falta de confianza pública'.', 'Fue la primera vez desde los tiempos de la Segunda Guerra Mundial (1943) que el premio no se entregó.', 'El martes la academia dijo que Horace Engdahl, un simpatizante de Arnault que había calificado a otros miembros de la academia que lo criticaban como 'una camarilla de perdedores dolidos', había renunciado.', 'Engdahl, quien fue miembro de la academia desde 1997, había criticado a Sara Danius, ex secretaria permanente de la academia, en una dura editorial donde la acusaba de ser la peor persona de la historia en ese puesto de la institución.', 'Danius renunció formalmente el mes pasado, un año después de anunciar que se retiraría de la reservada organización de 18 integrantes.', 'En su testamento, el industrialista sueco e inventor de la dinamita Alfred Nobel designó específicamente a la Academia Sueca como la institución responsable de entregar el Premio Nobel de Literatura.', 'Otras instituciones en Suecia y Noruega recibieron la indicación de encontrar a ganadores para los otros premios Nobel.', 'Los ganadores se anuncian en octubre y los premios se entregan el 10 de diciembre, en el aniversario luctuoso de Nobel, quien falleció en 1896.'];1.2;06/03/2019;06/03/2019 03:00 pm;34922;http://mmedia.eluniversal.com/17961/ceremonia-del-nobel-19195.jpg;NO_TIENE;EU;entretenimiento;El galardón no fue entregado el año pasado por la renuncia de varios miembros de la Academia Sueca en medio de un escándalo sexual;Nobel de Literatura tendrá doble premiación este año;http://www.eluniversal.com/entretenimiento/34922/nobel-de-literatura-tendra-doble-premiacion-este-ano
16;AFP;['Berlín.-La decisión del Gobierno de Nicolás Maduro de expulsar este miércoles al embajador alemán por su apoyo al líder opositor Juan Guaidó 'agrava la situación' de Venezuela, advirtió el ministro de Relaciones Exteriores, Heiko Maas, en un comunicado.', ''Es una decisión incomprensible, que agrava la situación', señaló Maas en su nota.', 'Venezuela declaró 'persona no grata' al embajador alemán ante ese país, Daniel Kreiner, porque el diplomático recibió a Guaidó -reconocido presidente interino por más de 50 países- en el aeropuerto de Caracas al retorno del líder opositor luego de una visita a varios países sudamericanos, reseñó AFP.', 'En su nota, el ministro alemán de Asuntos Exteriores apuntó que 'nuestro apoyo, el apoyo de Europa, a Juan Guaidó se mantiene intacto.xa0El embajador Kreiner ha hecho un excelente trabajo en Caracas, en particular en los últimos días'.', 'El gobierno venezolano dio este miércoles a Kreiner 48 horas para salir del país.', 'En el aeropuerto de Caracas a la llegada de Guaidó, Kreiner estaba acompañado de representantes diplomáticos de varios países, incluso sudamericanos, pero por el momento esta decisión sólo afecta al embajador alemán.', 'El Gobierno indicó que la retirada de las credenciales al diplomático alemán se debía a 'recurrentes actos de injerencia en los asuntos internos del país'.'];2.3;06/03/2019;06/03/2019 02:50 pm;34921;http://mmedia.eluniversal.com/17961/heiko-maas-ministro-de-asuntos-exteriores-de-alemania-foto-heikomaas-19193.png;NO_TIENE;EU;politica;El ministro de Relaciones Exteriores de Alemania expresó mediante un comunicado que 'es una decisión incomprensible, que agrava la situación';Expulsión de embajador alemán 'agrava la situación' en Venezuela, advierte Berlín;http://www.eluniversal.com/politica/34921/alemania-advierte-que-expulsion-de-embajador-aleman-agrava-la-situacion-en-venezuela
17;NOTA DE PRENSA;['Durante la temporada de Carnaval, el Instituto Nacional de Transporte Terrestre (Intt), instaló un dispositivo de canalización en la autopista Caracas-La Guaira.xa0 El mecanismo vialxa0fue ubicado a la altura de Ciudad Caribia, hasta la entrada del túnel Boquerón I, para mejorar el tránsito en esta arteria vial, la cual conduce hacia el estado Vargas.', 'El sistema impidió que los vehículos circularan por el hombrillo, además evitó el embudo que se formaba en la entrada del túnel Boquerón I, de esta forma se logró de disminuir el tiempo de llegada al destino de los temporadistas.', 'Por otra parte, la institución recordó que, el pasado 4 de marzo,xa0se produjo un deslizamiento de tierra en el sector Quemaditos de Guatire, en el estado Miranda, el cual afectó ambos canales de la avenida Intercomunal que conecta al municipio Plaza y Zamora. El incidente fue atendido por el Intt y Envial, en conjunto con funcionarios de la PNB y GNB.', 'Funcionarios de las delegaciones de Guarenas, requirieron 4 máquinas retroexcavadoras y 5 unidades de volteo para levantar el derrumbe de ambos canales de la vía.', 'Para agilizar la movilidad en la zona, activaron un canal de contingencia a los alrededores del Sector Villa Heroica, para permitir la circulación de vehículos hacia la Intercomunal.'];2.8;06/03/2019;06/03/2019 02:44 pm;34925;http://mmedia.eluniversal.com/17961/intt-19194.jpeg;NO_TIENE;EU;caracas;El mecanismo vial fue ubicado a la altura de Ciudad Caribia, hasta la entrada del túnel Boquerón I, para mejorar el tránsito en esta arteria vial, la cual conduce hacia el estado Vargas;Intt activó dispositivo de canalización en autopista Caracas- La Guaira;http://www.eluniversal.com/caracas/34925/intt-activo-dispositivo-de-canalizacion-en-autopista-caracas-la-guaira
18;TEÓDULO LÓPEZ MELÉNDEZ;['La historia y las ciencias socialesEl concepto de tiempo nunca ha sido cosa fácil. Desde Aristóteles el hombre gira sobre él y en este mundo de hoy es objeto de estudio sociológico. Muchos lo miran como diferenciación entre cambio y continuidad. Para muchos otros, hay que ir a buscarlo en la capacidad creativa, en las formas de los comportamientos sociales y hasta en las formas de la comunicación. El manejo del tiempo tiene relación directa con el poder, dado que va coaligado con la evolución en los criterios sociales. Cambio y duración están en las causas de la incertidumbre colectiva. Fernand Braudel  (', ') agrega que existen múltiples tiempos sociales lo que da lugar a una dialéctica de duraciones. Norbert Lechner (', ') habla de una especie de enfermedad llamada “presentismo” que contrarresta la infinitud del deseo.', 'La resolución a la que todos aspiramos puede estar condicionada por la causa que originó los trastornos, pero lo que nunca podremos saber con exactitud es el tiempo necesario para superarlos. Si bien la mirada contemporánea es fragmentaria, se cree en la realidad como límite, lo que conduce a la negación de las complejidades infinitas de lo real. De allí a perder el ímpetu del cambio sólo hay un paso, la espera se hace especulación de “el tiempo de” y los anteojos de suela y/o las gríngolas oscurecen la posibilidad de ver elementos más allá del fango de lo cotidiano. “La retracción de la palabra”, dijo George Steiner.', '“El tiempo de” puede ser objeto de seguimiento y análisis. Desde los síntomas que se asoman se puede establecer un abanico de posibilidades y hasta de eso que comúnmente se llama “imprevistos”. Algo que hemos aprendido del pasado es la volubilidad de los acontecimientos, siempre dispuestos a salirse de los cauces previstos. Liderazgo, planificación, ideas, madurez, todo ello es cierto, pero la acción constante es la que determina su aparición, no el azar.', 'Sólo con nuevos criterios sociales provocados por el entendimiento de las complejidades infinitas de lo real los pueblos encuentran el punto de “el tiempo de”. Como bien lo dijo Hanna Arendt, no son las causas las que determinan los acontecimientos, son los acontecimientos los que buscan sus causas.', 'teodulolopezm@outlook.com'];1.2;06/03/2019;06/03/2019 02:34 pm;34756;http://mmedia.eluniversal.com/17765/teodulo-lopez-melendez-2821.jpg;NO_TIENE;EU;el-universal;Liderazgo, planificación, ideas, madurez, todo ello es cierto, pero la acción constante es la que determina su aparición, no el azar.;Espacio llamado tiempo;http://www.eluniversal.com/el-universal/34756/espacio-llamado-tiempo
19;AFP;['Washington.-Estados Unidos revocará las visas de 77 venezolanos allegados al presidente Nicolás Maduro en el marco de los esfuerzos de Washington para sacar del poder al mandatario, dijo el miércoles el vicepresidente estadounidense, Mike Pence.', ''Hoy, el Departamento de Estado anuncia que Estados Unidos va a revocar 77 visas, incluidas las de muchos funcionarios del régimen de Maduro y sus familias. Continuaremos haciendo rendir cuentas al régimen de Maduro hasta que la libertad se restablezca en Venezuela', dijo Pence en un discurso en Washington.', 'El Departamento de Estado ya informó el viernes que había dejado sin efecto los visados de 49 venezolanos cercanos a Maduro. Y a principios de febrero dijo que estaba revocando las visas de un número no especificado de miembros de la Asamblea Constituyente, elegida a instancias de Maduro en una votación boicoteada por la oposición, reseñó AFP.', 'Esta decisión deja a los titulares de visas pasibles de deportación si están en territorio estadounidense.', ''Nicolás Maduro es un dictador sin derecho legítimo al poder, y debe irse', insistió Pence, al hablar ante la organización Latino Coalition, que reúne a empresarios hispanos en Estados Unidos.', 'Washington aplica sanciones a funcionarios y exfuncionarios venezolanos por corrupción, narcotráfico y abusos de los derechos humanos desde 2015, cuando declaró a Venezuela como 'una amenaza para la seguridad nacional'.xa0Pero desde agosto de 2017 recrudeció las medidas económicas y diplomáticas contra autoridades venezolanas, entre ellos Maduro y otros altos cargos.'];1.2;06/03/2019;06/03/2019 02:34 pm;34918;http://static.eluniversal.com/2018/06/26/mike-pence.jpg;NO_TIENE;EU;politica;El vicepresidente de EEUU, Mike Pence, expresó mediante discurso en Washington que continuarán 'haciendo rendir cuentas al régimen de Maduro hasta que la libertad se restablezca en Venezuela';Estados Unidos revoca 77 visas de venezolanos allegados a Maduro;http://www.eluniversal.com/politica/34918/eeuu-revoca-77-visas-de-venezolanos-allegados-a-maduro
20;AFP;['Moscú.-El presidente Vladimir Putin exhortó el miércoles a la principal agencia de seguridad interna rusa a que proteja mejor la información relacionada con armas nuevas.', 'Putin ha dicho que las nuevas armas rusas, como las hipersónicas Avangard y Zircon, no tienen igual en el extranjero y son imposibles de interceptar, por lo que la defensa antimisiles se vuelve inútil, destacó AP.', 'En un discurso a los mandos del Servicio Federal de Seguridad (conocido por la sigla FSB, sucesor de la agencia KGB), Putin dijo que espías extranjeros han redoblado los esfuerzos para acceder a los secretos de Rusia.', ''Buscan acceso a información política, económica, científica y tecnológica', dijo el veterano de la KGB que presidió el FSB en la década de 1990 antes de llegar a la presidencia.xa0'Esto significa que el trabajo de ustedes debe ser aún más efectivos'.', 'El mandatario observó que el año pasado el FSB descubrió a 129 oficiales de inteligencia extranjeros y 465 de sus agentes. nnDijo que el FSB debe empeñarse sobre todo en proteger la información relacionada con el desarrollo, ensayo y producción de las nuevas armas rusas.', 'Rusia ha intensificado los esfuerzos para modernizar su armamento a medida que las relaciones con Occidente caen a niveles inéditos desde la Guerra Fría debido a la crisis en Ucrania, la guerra en Siria y la injerencia del Kremlin en la elección presidencial estadounidense de 2016.', 'En su discurso el miércoles, Putin mencionó una acumulación de fuerzas de la OTAN cerca de las fronteras rusas.', 'También aludió a la decisión de Washington de retirarse del tratado sobre fuerzas nucleares de alcance intermedio de 1987 y dijo que pone en peligro la seguridad internacional.', 'Observó que las agencias de espionaje extranjera han tratado de afectar el proceso político en Rusia. Agregó que han aumentado los ciberataques a instalaciones del gobierno y las empresas estatales.', ''Debemos estar preparados para la continuidad de la ciberofensiva contra Rusia y las amenazas crecientes que significa', dijo Putin. 'Es necesario tomar medidas adicionales para proteger la infraestructura de información crucial y desarrollar un sistema estatal de detección de los ciberataques para rechazarlos'.', 'A pesar de las tensiones con Occidente, Putin dijo que Moscú está dispuesto a la cooperación contra el 'reto común' del terrorismo.', 'El mandatario dijo que el FSB impidió una veintena de ataques terroristas por año durante los últimos tres años y sostuvo que la inestabilidad en Medio Oriente genera amenazas terroristas para Rusia.', 'Desde 2015, Moscú libra una campaña militar en Siria y ha ayudado al gobierno del presidente Bashar Assad a recuperar el control de la mayor parte del país.'];1.1;06/03/2019;06/03/2019 02:30 pm;34885;http://mmedia.eluniversal.com/17947/putin-rusia-gobierno-politica-parlamento-defensa-18185.jpg;NO_TIENE;EU;internacional;En un discurso a los mandos del Servicio Federal de Seguridad, el mandatario ruso expresó que espías extranjeros han redoblado los esfuerzos para acceder a los secretos de Rusia;Putin exhorta a proteger mejor los secretos militares rusos;http://www.eluniversal.com/internacional/34885/putin-exhorta-a-proteger-mejor-los-secretos-militares-rusos
21;ENDERSON ARTEAGA;['El servicio de agua en la ciudad capital en los últimos meses se ha complicado hasta tal punto que ya es una costumbre preguntar cuándo pondrán el servicio, sumado a las tuberías dañadas, según denuncian los vecinos.', 'En la entrada a la urbanización Coracrevi, en el municipio Baruta,xa0 según manifestaron vecinos de la zona,xa0 hay un bote de agua desde hace más de un año y hasta el momento las autoridades no han solucionado este problema donde miles y miles de litros de agua se desperdician por la ruptura de la tubería.', 'Elena Colorado,  Asistente de la Comisión de Servicios Públicos del Concejo Municipal de Baruta manifestó que hace más de un año se despilfarra el agua por la tubería dañada y a finales del mes de enero del presente año se reunión con un funcionario de Hiodrocapital, de nombre Héctor Busto, representante de la hidrológica capitalina y hasta el momento no han solucionado el problema del bote de agua.', 'Expresó Colorado que el día que tienen estipulado los vecinos de la urbanización Coracrevi  para recibir el servicio de agua es de jueves a sábado. Al llegar el aguaxa0 el bote de agua sobrepasa el metro de altura produciéndose una pérdida irreparable de agua.', 'Carmen Hernández, vecina de la urbanización Coracrevi, declaró que  el servicio de agua para la zona es de jueves a sábado pero en estos últimos meses se ha descontrolado, es por ello que expresan su preocupación por el bote de agua que desde hace más de un año. Le hacen el llamado a Hidrocapital para reparar al tubería dañada.'];3.2;06/03/2019;06/03/2019 02:28 pm;34934;http://mmedia.eluniversal.com/17961/bote-de-agua-en-municipio-baruta-19212.jpg;NO_TIENE;EU;caracas;Hacen un llamado a Hidrocapital para que repare dicha  tubería en la urbanización Coracrevi, ya que hay sectores en este municipio que no cuentan con servicio continuo.;Denuncian bote de agua en urbanización de Baruta que ya tiene un año;http://www.eluniversal.com/caracas/34934/vecinos-de-baruta-expresaron-que-mas-de-un-ano-tiene-un-bote-de-agua-en-la-entrada-a-la-coracrevi
22;XINHUA;['Pekín.- El', 'En una conferencia de prensa en el marco de la sesión legislativa anual, He Lifeng, director de la Comisión Nacional de Desarrollo y Reforma, dijo que se están tomando medidas para evitar que las inversiones realizadas por los gobiernos de todos los niveles generen nuevas deudas o proyectos inconclusos, destacó Xinhua.', 'Una gran cantidad de inversiones sin una meta específica no son ni necesarias ni viables, afirmó.', 'La financiación se utilizará para apoyar proyectos que ya están en ejecución o proyectos nuevos que cubran necesidades socioeconómicas generales, dijo He.', 'De acuerdo con el informe sobre la labor de gobierno, China expandirá la inversión en infraestructuras en 2019, incluidos 800.000 millones de yuanes (119.000 millones de dólares) para la construcción de ferrocarriles y 1,8 billones de yuanes (269.000 millones de dólares) para la construcción de carreteras y para obras en vías navegables.', 'Unos 577.600 millones de yuanes (86.000 millones de dólares) están incluidos este año en el presupuesto del gobierno central para estos capítulos de inversión.n   El funcionario indicó que el Gobierno usará sus políticas industrial y de gasto para estimular la inversión privada.', 'El capital privado constituyó el año pasado un 62% de la inversión total en activos fijos, mientras que un 35% de estas inversiones privadas se destinaron a la fabricación y la modernización de equipos, dijo He.', 'Se hará más para impulsar la inversión privada para el desarrollo económico y social del país, agregó.'];1.2;06/03/2019;06/03/2019 02:21 pm;34933;http://mmedia.eluniversal.com/17955/china-18802.jpg;NO_TIENE;EU;internacional;El capital privado constituyó el año pasado un 62% de la inversión total en activos fijos, mientras que un 35% de estas inversiones privadas se destinaron a fabricación y modernización de equipos.;China realizará inversiones selectivas en infraestructura;http://www.eluniversal.com/internacional/34933/china-realizara-inversiones-selectivas-en-infraestructura
23;ANTONIO CASTILLO;['Caracas.- Con un acumulado global de 148 golpes, la golfista venezolana Valentina Hurtado se hizo de la corona en el Junior Honda Classic, torneo correspondiente al IMG Junior Golf Tour que se disputó en Palm Beach Gardens.', 'La criolla protagonizó sólidas rondas de 75 y 73 strokes.Valentina Hurtado, que jugó en la categoría reservada a bastonistas de 10 y 11 años, superó por tres contactos a la estadounidense Gabriela DeGasperis -su más cercana seguidora-, quien completó losxa0 36 hoyos de rigor al paso de 151 golpes.Luego se ubicaron las también estadounidenses Valentina Marie Guertin (155), Morgan Rodriguez (155), Anikka Kohoutkova (157), Haley Davis (159), las canadienses Anna Huang (160) y Lindsay McGrath (165).En total compitieron en esta categoría junior 16 jugadoras.'];2.8;06/03/2019;06/03/2019 02:19 pm;34917;http://mmedia.eluniversal.com/17961/valentina-hurtado-19186.jpg;NO_TIENE;EU;deportes;La venezolana triunfó en la categoría reservada a jugadoras de 10 y 11 años;Valentina Hurtado corona en el Junior Honda Classic;http://www.eluniversal.com/deportes/34917/valentina-hurtado-corona-en-el-junior-honda-classic
